location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
10515,"Szarów, ul. Spokojna","no2",3.7,"µg/m³","2025-05-17T09:00:00Z","2025-05-17T11:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",3.5,"µg/m³","2025-05-17T10:00:00Z","2025-05-17T12:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",3.9,"µg/m³","2025-05-17T11:00:00Z","2025-05-17T13:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",3.7,"µg/m³","2025-05-17T12:00:00Z","2025-05-17T14:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",4.5,"µg/m³","2025-05-17T13:00:00Z","2025-05-17T15:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",4.9,"µg/m³","2025-05-17T14:00:00Z","2025-05-17T16:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",4.8,"µg/m³","2025-05-17T15:00:00Z","2025-05-17T17:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",4.8,"µg/m³","2025-05-17T16:00:00Z","2025-05-17T18:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",4.9,"µg/m³","2025-05-17T17:00:00Z","2025-05-17T19:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",4.4,"µg/m³","2025-05-17T18:00:00Z","2025-05-17T20:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",4.1,"µg/m³","2025-05-17T19:00:00Z","2025-05-17T21:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",4.1,"µg/m³","2025-05-17T20:00:00Z","2025-05-17T22:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",3.3,"µg/m³","2025-05-17T21:00:00Z","2025-05-17T23:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",3.1,"µg/m³","2025-05-17T22:00:00Z","2025-05-18T00:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",3.1,"µg/m³","2025-05-17T23:00:00Z","2025-05-18T01:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",3.2,"µg/m³","2025-05-18T00:00:00Z","2025-05-18T02:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
